Category,Title,URL_Title,Authors,Event,Date,Box
ANAIS DE EVENTO,Estratégias para o Ensino de Machine Learning para Estudantes em Vulnerabilidade Social no Ensino Fundamental e Médio: Um Resumo,https://sol.sbc.org.br/index.php/educomp_estendido/article/view/34923,"Martins, Ramon Mayor; Wangenheim, Christiane G. von",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING EDUCATION (EDUCOMP),2025-04-07,Caixa 4
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sbsi_estendido/article/view/34577,"Araújo, Allysson Allex; Canedo, Edna Dias; Araújo, Rafael Dias; Farias Júnior, Ivaldir Honório de; Kozievitch, Nádia Puchalski; Souza Júnior, Marcílio Ferreira de; Emer, Maria Claudia; Cunha, Mônica Ximenes Carneiro da; Valença, George; Alencar, Andrêza Leite de; Santos, Ronnie de Souza",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON INFORMATION SYSTEMS (SBSI),2025-05-19,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/sbceb/article/view/34473,"França, Rozelma Soares de; Santoro, Flavia Maria",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING IN BASIC EDUCATION (SBC-EB),2025-04-09,Caixa 4
ANAIS DE EVENTO,Abordagem para seleção de exemplos trabalhados para engenharia de software do domínio de sistemas distribuídos,https://sol.sbc.org.br/index.php/educomp/article/view/34200,"Silva, Breno Farias da; Wiese, Igor Scaliante; Campiolo, Rodrigo; Silva, Marco Aurélio Graciotto",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING EDUCATION (EDUCOMP),2025-04-07,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/educomp/article/view/34181,"Carvalho, Leandro Silva Galvão de",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTING EDUCATION (EDUCOMP),2025-04-07,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/eniac/article/view/33695,"Dimuro, Graçaliz Pereira; Prati, Ronaldo Cristiano",PROCEEDINGS OF THE NATIONAL MEETING ON ARTIFICIAL AND COMPUTATIONAL INTELLIGENCE (ENIAC),2011-07-19,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33433,"Aguiar, Marilton Sanchotene de; Adamatti, Diana Francisca","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2023-08-30,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33450,"Hoelz, Bruno Werneck Pinto; Alves, Conceição de Maria Albuquerque","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2024-08-14,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33335,"Marchi, Jerusa; Alves, Gleifer Vaz; Lugo, Gustavo Guiménez","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2019-05-02,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33107,"Lugo, Gustavo A. Giménez; Hübner, Jomi Fred; Tacla, Cesar Augusto","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2011-04-27,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33420,"Brito, Maiquel de; Zatelli, Maicon Rafael; Costa, Augusto Cesar Pinto Loureiro da","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2022-08-31,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33402,"Pantoja, Carlos Eduardo; Brito, Maiquel de; Zatelli, Maicon","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2021-08-10,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33375,"Alves, Gleifer Vaz; Lugo, Gustavo Giménez; Borges, André Pinz; Pantoja, Carlos Eduardo","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2020-07-07,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33163,"Brandão, Anarosa Alves Franco; Bordini, Rafael Heitor; Sichman, Jaime Simão","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2013-05-26,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33222,"Adamatti, Diana Francisca; Cortés, Mariela Inés; Brandão, Anarosa Alves","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2017-05-04,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33200,"Santos Neto, Baldoíno Fonseca dos; Adamatti, Diana Francisca","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2016-05-23,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33250,"Cortés, Mariela Inés; Marchi, Jerusa; Vasconcelos, Eurico","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2018-05-02,Caixa 4
ANAIS DE EVENTO,Foreword and Organizing Committee,https://sol.sbc.org.br/index.php/wesaac/article/view/33047,"Adamatti, Diana Francisca; Emmendorfer, Leonardo; Lugo, Gustavo A. Giménez; Werhli, Adriano","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2010-04-19,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/wesaac/article/view/33131,"Hübner, Jomi Fred; Brandão, Anarosa Alves Franco; Silveira, Ricardo; Marchi, Jerusa","ANAIS DO WORKSHOP-ESCOLA DE SISTEMAS DE AGENTES, SEUS AMBIENTES E APLICAçõES (WESAAC)",2012-05-02,Caixa 4
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/laai-ethics/article/view/32476,"Freitag, Raquel Meister Ko.",PROCEEDINGS OF THE LATIN AMERICAN ETHICS ON ARTIFICIAL INTELLIGENCE,2024-12-31,Caixa 4
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/sbgames/article/view/32436,"Classe, Tadeu Moreira de; Bicho, Alessandro de Lima",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER GAMES AND DIGITAL ENTERTAINMENT (SBGAMES),2024-09-30,Caixa 4
ANAIS DE EVENTO,Foreword and Organizing Committee,https://sol.sbc.org.br/index.php/sbgames_estendido/article/view/32157,"Classe, Tadeu Moreira de; Bicho, Alessandro de Lima",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER GAMES AND DIGITAL ENTERTAINMENT (SBGAMES),2024-09-30,Caixa 4
ANAIS DE EVENTO,Uma Abordagem Gamificada para a Resolução de Problemas de Melhoria do Processo de Software,https://sol.sbc.org.br/index.php/sbgames_estendido/article/view/32139,"Soares, Elziane Monteiro; Oliveira, Sandro Ronaldo Bezerra",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER GAMES AND DIGITAL ENTERTAINMENT (SBGAMES),2024-09-30,Caixa 4
ANAIS DE EVENTO,Boolace: Jogo Educacional para Auxiliar o Ensino e a Aprendizagem de Lógica Proposicional,https://sol.sbc.org.br/index.php/sbgames_estendido/article/view/32133,"Souza, Márcio Flávio Barbosa de; Oliveira, Márcia Gonçalves de; Souza, Maria Alice Veiga Ferreira de",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON COMPUTER GAMES AND DIGITAL ENTERTAINMENT (SBGAMES),2024-09-30,Caixa 4
ANAIS DE EVENTO,Boolace: Jogo Educacional para Auxiliar o Ensino e a Aprendizagem de Lógica Proposicional,https://sol.sbc.org.br/index.php/cbie_estendido/article/view/31762,"Souza, Márcio Flávio Barbosa de; Oliveira, Márcia Gonçalves de; Souza, Maria Alice Veiga Ferreira de",COMPANION PROCEEDINGS OF THE BRAZILIAN CONGRESS ON COMPUTERS IN EDUCATION (CBIE),2024-11-04,Caixa 4
ANAIS DE EVENTO,Exemplo de uso do template da SBC para artigos em português para publicação em anais de eventos na SOL,https://sol.sbc.org.br/index.php/jems/article/view/31626,"Viterbo, José; Lago, Nelson Silva; Vieira, Raphael Malinski; Granville, Lisandro",TESTE JEMS,2024-12-01,Caixa 4
ANAIS DE EVENTO,Exemplo de uso do template da SBC para artigos em português para publicação em anais de eventos na SOL,https://sol.sbc.org.br/index.php/jems/article/view/31628,"Viterbo, José; Lago, Nelson Silva; Vieira, Raphael Malinski; Granville, Lisandro",TESTE JEMS,2024-12-01,Caixa 4
ANAIS DE EVENTO,Exemplo de uso do template da SBC para artigos em português para publicação em anais de eventos na SOL,https://sol.sbc.org.br/index.php/jems/article/view/31627,"Viterbo, José; Lago, Nelson Silva; Vieira, Raphael Malinski; Granville, Lisandro",TESTE JEMS,2024-12-01,Caixa 4
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/jems/article/view/31023,"Viterbo, José; Lago, Nelson Silva; Vieira, Raphael Malinski; Granville, Lisandro",TESTE JEMS,2024-10-28,Caixa 5
ANAIS DE EVENTO,,https://sol.sbc.org.br/index.php/jems/article/view/31021,"Viterbo, José; Lago, Nelson Silva; Vieira, Raphael Malinski; Granville, Lisandro",TESTE JEMS,2024-10-28,Caixa 5
ANAIS DE EVENTO,Prefácio e Organização,https://sol.sbc.org.br/index.php/secomu/article/view/31013,"Bigonha, Roberto S.; Weyl, João; Maldonado, José Carlos",PROCEEDINGS OF THE SEMINAR ON COMPUTING AT THE UNIVERSITY,2008-07-12,Caixa 5
ANAIS DE EVENTO,Introduction and Organizing Committee,https://sol.sbc.org.br/index.php/sbbd/article/view/30677,"Ogasawara, Eduardo; Pires, Carlos Eduardo",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON DATABASES (SBBD),2024-10-14,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/wbots/article/view/30527,"Valle, Pedro Henrique Dias; Silva, Williamson; Marques, Johnny",ANAIS DO WORKSHOP SOBRE BOTS NA ENGENHARIA DE SOFTWARE (WBOTS),2024-09-30,Caixa 5
ANAIS DE EVENTO,Foreword and Organizing Committee,https://sol.sbc.org.br/index.php/webmedia_estendido/article/view/30516,"Moreno, Marcelo Ferreira",ANAIS ESTENDIDOS DO SIMPóSIO BRASILEIRO DE SISTEMAS MULTIMíDIA E WEB (WEBMEDIA),2024-10-14,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sbes/article/view/30430,"Steinmacher, Igor; Marczak, Sabrina; Colanzi, Thelma; Viana, Davi; Teixeira, Leopoldo; Vergilio, Silvia; Barcellos, Monalessa; Machado, Ivan; Marques, Johnny",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON SOFTWARE ENGINEERING (SBES),2024-09-30,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sast/article/view/30225,"Alves, Everton; Ribeiro, Márcio; Marques, Johnny",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON SYSTEMATIC AND AUTOMATED SOFTWARE TESTING (SAST),2024-09-30,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sblp/article/view/30266,"Griebler, Dalvan; Marques, Johnny",PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON PROGRAMMING LANGUAGES (SBLP),2024-09-30,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/sbcars/article/view/30226,"Bezerra, Carla Ilane; Lucrédio, Daniel; Marques, Johnny","PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON SOFTWARE COMPONENTS, ARCHITECTURES, AND REUSE (SBCARS)",2024-09-30,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/cbsoft_estendido/article/view/30250,"Vasconcelos, Alexandre Marcos Lins de; Canedo, Edna Dias; Emer, Maria Claudia Figueiredo Pereira; Albuquerque, Adriano Bessa; Marques, Johnny",COMPANION PROCEEDINGS OF THE BRAZILIAN CONFERENCE ON SOFTWARE: THEORY AND PRACTICE (CBSOFT),2024-09-30,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/vem/article/view/30290,"Uchôa, Anderson; Rocha, Larissa; Marques, Johnny","PROCEEDINGS OF THE WORKSHOP ON SOFTWARE VISUALIZATION, EVOLUTION AND MAINTENANCE (VEM)",2024-09-30,Caixa 5
ANAIS DE EVENTO,Front Matter,https://sol.sbc.org.br/index.php/mssis/article/view/30276,"Medeiros, Adriana; Blas, Maria Júlia; Paiva, Sofia Costa; Marques, Johnny",PROCEEDINGS OF THE WORKSHOP ON MODELING AND SIMULATION OF SOFTWARE-INTENSIVE SYSTEMS (MSSIS),2024-09-30,Caixa 5
ANAIS DE EVENTO,Atualização Confiável dos Modelos de Detecção de Intrusão Baseada em Aprendizagem de Máquina,https://sol.sbc.org.br/index.php/sbseg_estendido/article/view/30112,"Horchulhack, Pedro; Santin, Altair Olivo; Viegas, Eduardo Kugler",COMPANION PROCEEDINGS OF THE BRAZILIAN SYMPOSIUM ON CYBERSECURITY (SBSEG),2024-09-16,Caixa 5
PERIÓDICOS,Arduino virtual no Tinkercad Circuits como motivação ao aprendizado prévio de Arquitetura de Computadores,https://journals-sol.sbc.org.br/index.php/ijcae/article/view/4840,"Ferreira, Bruno S. S.; Martins, Carlos A. P. S.",INTERNATIONAL JOURNAL OF COMPUTER ARCHITECTURE EDUCATION,2020-12-01,Caixa 5
PERIÓDICOS,Uma Abordagem Integrada de Hardware e Software para o Aprendizado de Subsistemas de Entrada/Saída em Projetos de Sistemas Computacionais,https://journals-sol.sbc.org.br/index.php/ijcae/article/view/4838,"Esmeraldo, Guilherme Álvaro; Lisboa, Edson Barbosa; Morato, Luiz Fernando; Mendes, Cícero Samuel; Ribeiro, Camila Valdez; Nascimento, Milena Santos do; Cartaxo, Lucas Fontes; Santos, Pedro Silva dos",INTERNATIONAL JOURNAL OF COMPUTER ARCHITECTURE EDUCATION,2020-12-01,Caixa 5
PERIÓDICOS,Português,https://journals-sol.sbc.org.br/index.php/reic/article/view/2853,"Henrique Dos Santos, Gabriel Thiago; Fondazzi Martimiano, Luciana Andreia",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2023-05-29,Caixa 5
PERIÓDICOS,Português,https://journals-sol.sbc.org.br/index.php/reic/article/view/2690,"Lopes, Rafael S.; Rosário, Denis; Cerqueira, Eduardo; Oliveira, Helder",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2022-07-21,Caixa 5
PERIÓDICOS,URLYZER: sistema de identificação de URLs maliciosas utilizando IA como suporte à tomada de decisão,https://journals-sol.sbc.org.br/index.php/reic/article/view/2309,"Leite, Dionisio",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2022-06-14,Caixa 5
PERIÓDICOS,Português,https://journals-sol.sbc.org.br/index.php/reic/article/view/2149,"Martins Sange, Levi Matheus",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2023-05-29,Caixa 5
PERIÓDICOS,Semantically Time Tracking of Events from Web Documents,https://journals-sol.sbc.org.br/index.php/reic/article/view/2085,"Santos, Welton; Rocha, Leonardo",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2021-06-03,Caixa 5
PERIÓDICOS,Português,https://journals-sol.sbc.org.br/index.php/reic/article/view/1886,"de Azevedo, Pedro; Souza, Francisco Carlos; Souza, Alinne",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2021-09-04,Caixa 5
PERIÓDICOS,Classificação de Alto Nível Baseada em Entropia da Rede,https://journals-sol.sbc.org.br/index.php/reic/article/view/1812,"Neto, Filipe; Zhao, Liang",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-01-31,Caixa 5
PERIÓDICOS,Análise e Implementação de Modelos Contextuais para Desambiguação de Entidades Nomeadas em Fluxos de Mensagens,https://journals-sol.sbc.org.br/index.php/reic/article/view/1811,"Davis, Alexandre; C. M. Pereira, Adriano",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-01-31,Caixa 5
PERIÓDICOS,Projeto e Implementação de Decodificadores de Código em Plataformas FPGA,https://journals-sol.sbc.org.br/index.php/reic/article/view/1810,"de Araújo, Felipe; Santos, Ricardo",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-01-31,Caixa 5
PERIÓDICOS,Caracterização e Modelagem Temporal de Chamadas de Telefonia Móvel em Grandes Eventos,https://journals-sol.sbc.org.br/index.php/reic/article/view/1809,"Silveira, Lucas; Marques-Neto, Humberto",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-01-31,Caixa 5
PERIÓDICOS,Ciclos e Caminhos Longos em Grafos Ímpares,https://journals-sol.sbc.org.br/index.php/reic/article/view/1808,"Mesquita, Felipe; Bueno, Letícia",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-01-31,Caixa 5
PERIÓDICOS,Clustering consensual para a detecção eficiente de comunidades em redes pela modularidade ajustada,https://journals-sol.sbc.org.br/index.php/reic/article/view/1807,"Santos, Camila; Nascimento, Mariá",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-01-31,Caixa 5
PERIÓDICOS,Improving Monte Carlo Localization with Strategic Navigation Policies and Optimal Landmark Placement,https://journals-sol.sbc.org.br/index.php/reic/article/view/1752,"dos Santos Ferreira Júnior, Henrique José; Figueiredo, Daniel",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,Impacto de falhas transientes em memórias SRAM em nanotecnologia,https://journals-sol.sbc.org.br/index.php/reic/article/view/1751,"Marques, Cleiton; Meinhardt, Cristina; Butzen, Paulo",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,Uma Avaliação de Estratégias de Detecção de Conteúdo de Baixa Qualidade: Quais Atributos Ainda São Relevantes?,https://journals-sol.sbc.org.br/index.php/reic/article/view/1750,"Resende, Júlio; Moraes, Igor; Rocha, Leonardo",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,Geração Automática de Receitas Culinárias para Pessoas com Restrições Alimentares,https://journals-sol.sbc.org.br/index.php/reic/article/view/1749,"Britto, Larissa; Pacifico, Luciano; Ludermir, Teresa",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,Uma Metodologia para Agrupamento e Extração de Informações de URLs de Phishing,https://journals-sol.sbc.org.br/index.php/reic/article/view/1748,"Santos, Welton; Fonseca, Osvaldo; Fazzion, Elverton",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,On the Execution Time of Programs in Stochastic Scheduling,https://journals-sol.sbc.org.br/index.php/reic/article/view/1746,"Saldanha, Matheus; Suzuki, Adriano",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,On the Graceful Game,https://journals-sol.sbc.org.br/index.php/reic/article/view/1745,"Ricardo, Luisa; Dantas, Simone; Luiz, Atilio",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,Avaliação empírica de termos técnicos em issues de projetos opensource,https://journals-sol.sbc.org.br/index.php/reic/article/view/1744,"Júnior, Joselito; Machado, Ivan",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2020-11-15,Caixa 5
PERIÓDICOS,Linial’s Conjecture for Arc-spine Digraphs,https://journals-sol.sbc.org.br/index.php/reic/article/view/1090,"Rigo Yoshimura, Lucas; Sambinelli, Maycon; Nunes da Silva, Cândida; Lee, Orlando",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2019-06-17,Caixa 5
PERIÓDICOS,Simulating Systems-of-Systems Dynamic Architectures,https://journals-sol.sbc.org.br/index.php/reic/article/view/1089,"Manzano, Wallace Alves Esteves; Graciano Neto, Valdemar Vicente; Nakagawa, Elisa Yumi",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2019-06-17,Caixa 5
PERIÓDICOS,Um Sistema de Reconhecimento de Espécies de Moscas-das-Frutas,https://journals-sol.sbc.org.br/index.php/reic/article/view/1087,"Leonardo, Matheus Macedo; Faria, Fabio Augusto",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2019-06-17,Caixa 5
PERIÓDICOS,Aplicando Nuvem de Partículas para Atenuar o Dilema entre Diversidade e Acurácia em Domínios de Recomendação,https://journals-sol.sbc.org.br/index.php/reic/article/view/1086,"Trotta, Tiago; Carvalho, Diego; Silva, Nícollas; Rocha, Leonardo",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2019-06-17,Caixa 5
PERIÓDICOS,Protein Structure Prediction with Parallel Algorithms Orthogonal to Parallel Platforms,https://journals-sol.sbc.org.br/index.php/reic/article/view/1085,"Saldanha, Matheus Henrique Junqueira; de Souza, Paulo Sérgio Lopes",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2019-06-17,Caixa 5
PERIÓDICOS,Robôs Evolutivos para a Investigação do Comportamento de Ratos no Teste de Campo Aberto,https://journals-sol.sbc.org.br/index.php/reic/article/view/1084,"Trento Raineri, Luciana; Silva Del Lama, Rafael; Candido, Raquel Mariana; Costa, Ariadne; Tinos, Renato",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2019-06-17,Caixa 5
PERIÓDICOS,CluWords: Explorando Clusters Semânticos entre Palavras para Aprimorar Modelagem de Tópicos,https://journals-sol.sbc.org.br/index.php/reic/article/view/1083,"Gomes, Christian Reis Fagundes; Viegas, Felipe Augusto Resende; Cunha, Washington Luiz Miranda da; Rocha, Leonardo Chaves Dutra da",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2019-06-17,Caixa 5
PERIÓDICOS,Transferência de Aprendizado para Redes Bayesianas com Aplicação em Predição de Falha de Discos Rígidos,https://journals-sol.sbc.org.br/index.php/reic/article/view/1065,"Pereira, Francisco Lucas F.; Lima, Fernando Dione S.; Leite, Lucas G. M.; Gomes, João Paulo P.; Machado, Javam C.",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-06-02,Caixa 5
PERIÓDICOS,Restauração de serviços em nuvem óptica: uma abordagem tolerante à degradação de banda e ao atraso de restauração,https://journals-sol.sbc.org.br/index.php/reic/article/view/1064,"Lisboa, Felipe; Fonseca, Keiko V. O.; de Santi, Juliana",ELETRONIC JOURNAL OF UNDERGRADUATE RESEARCH ON COMPUTING,2018-06-02,Caixa 5
